SEASON,EPISODE,SCENE_INDEX,RELATIONSHIP
04,08,55,KAITLIN;JULIE
04,08,56,TAYLOR;SUMMER;SETH;RYAN
04,08,57,SETH
04,08,58,SETH;RYAN
04,08,59,TAYLOR;SUMMER
04,08,60,TAYLOR;SUMMER
04,08,61,SETH
04,08,62,KIRSTEN;SANDY
04,08,63,SETH;RYAN
04,08,64,GORDON;KAITLIN
04,08,65,TAYLOR;RYAN
04,08,66,SUMMER;SETH
04,08,67,FRANK;JULIE
04,09,0,TAYLOR;SUMMER
04,09,1,SETH;RYAN
04,09,2,TAYLOR;SUMMER;SETH;RYAN
04,09,3,FRANK;SANDY
04,09,4,JULIE;KIRSTEN
04,09,5,FRANK;SANDY
04,09,6,JULIE;KIRSTEN
04,09,7,FRANK;SANDY
04,09,8,JULIE;KIRSTEN
04,09,9,FRANK;SANDY
04,09,10,JULIE;KIRSTEN
04,09,11,FRANK
04,09,12,SETH;RYAN
04,09,13,KAITLIN
04,09,14,SANDY;RYAN
04,09,15,SANDY;RYAN
04,09,16,FRANK;JULIE;SANDY
04,09,17,SUMMER;SETH
04,09,18,TAYLOR;SUMMER
04,09,19,FRANK;JULIE;KIRSTEN;SANDY
04,09,20,KIRSTEN;SANDY
04,09,21,SUMMER;SETH
04,09,22,KAITLIN
04,09,23,KIRSTEN;SANDY
04,09,24,TAYLOR;RYAN
04,09,25,JULIE;SUMMER
04,09,26,KIRSTEN;SANDY;RYAN
04,09,27,SETH;RYAN
04,09,28,KAITLIN
04,09,29,KAITLIN
04,09,30,TAYLOR;KIRSTEN;SANDY
04,09,31,KIRSTEN;SANDY
04,09,32,FRANK;JULIE
04,09,33,SUMMER;SETH
04,09,34,FRANK;TAYLOR;KIRSTEN;SANDY;RYAN
04,09,35,SANDY;RYAN
04,09,36,SANDY
04,09,37,SUMMER;SETH
04,09,38,FRANK;TAYLOR;KIRSTEN;SANDY;RYAN
04,09,39,FRANK;TAYLOR;KIRSTEN;SANDY;RYAN
04,09,40,KAITLIN
04,09,41,FRANK;RYAN
04,09,42,TAYLOR;RYAN
04,09,43,SANDY;RYAN
04,09,44,FRANK;JULIE
04,09,45,KIRSTEN;SANDY;SETH;RYAN
04,10,0,TAYLOR;RYAN
04,10,1,TAYLOR
04,10,2,TAYLOR;SETH;RYAN
04,10,3,TAYLOR;RYAN
04,10,4,JULIE;KIRSTEN
04,10,5,TAYLOR;SUMMER
04,10,6,SANDY;RYAN
04,10,7,KAITLIN
04,10,8,SUMMER
04,10,9,RYAN
04,10,10,TAYLOR;RYAN
04,10,11,SETH
04,10,12,TAYLOR
04,10,13,JULIE;KIRSTEN
04,10,14,SUMMER
04,10,15,TAYLOR;RYAN
04,10,16,SUMMER
04,10,17,KAITLIN;JULIE
04,10,18,TAYLOR;RYAN
04,10,19,TAYLOR;RYAN
04,10,20,SANDY;RYAN
04,10,21,SANDY;RYAN
04,10,22,KAITLIN;JULIE
04,10,23,TAYLOR;RYAN
04,10,24,SETH
04,10,25,SUMMER
04,10,26,RYAN
04,10,27,SUMMER
04,10,28,TAYLOR;RYAN
04,10,29,TAYLOR;RYAN
04,10,30,JULIE
04,10,31,KIRSTEN
04,10,32,KAITLIN
04,10,33,JULIE;KIRSTEN
04,10,34,SUMMER
04,10,35,SANDY;RYAN
04,10,36,SUMMER;SETH
04,10,37,TAYLOR
04,11,0,SETH;RYAN
04,11,1,TAYLOR;SUMMER
04,11,2,SETH;RYAN
04,11,3,TAYLOR;SUMMER
04,11,4,TAYLOR;SUMMER
04,11,5,SETH;RYAN
04,11,6,TAYLOR;SUMMER
04,11,7,RYAN
04,11,8,TAYLOR
04,11,9,SUMMER;RYAN
04,11,10,SUMMER;SETH
04,11,11,TAYLOR
04,11,12,KAITLIN
04,11,13,JULIE;KIRSTEN
04,11,14,KAITLIN;RYAN
04,11,15,SUMMER;SETH
04,11,16,SETH
04,11,17,SUMMER
04,11,18,SETH
04,11,19,SUMMER
04,11,20,RYAN
04,11,21,KIRSTEN
04,11,22,KAITLIN
04,11,23,TAYLOR
04,11,24,JULIE;KIRSTEN
04,11,25,SUMMER;RYAN
04,11,26,SETH
04,11,27,TAYLOR;RYAN
04,11,28,SETH
04,11,29,JULIE;KIRSTEN
04,11,30,TAYLOR;SUMMER
04,11,31,SANDY;RYAN
04,11,32,TAYLOR
04,11,33,SETH
04,11,34,KAITLIN
04,11,35,SETH
04,11,36,SETH
04,11,37,SETH
04,11,38,TAYLOR;RYAN
04,11,39,TAYLOR;RYAN
04,11,40,JULIE;KIRSTEN
04,11,41,KAITLIN
04,11,42,TAYLOR
04,11,43,KIRSTEN;SANDY
04,11,44,KAITLIN
04,11,45,JULIE
04,11,46,SUMMER;SETH
04,11,47,SUMMER;SETH
04,11,48,JULIE
04,11,49,SUMMER;SETH
04,11,50,TAYLOR;RYAN
04,12,0,KAITLIN;TAYLOR
04,12,1,KAITLIN;JULIE
04,12,2,SUMMER
04,12,3,KIRSTEN;SANDY;SETH;RYAN
04,12,4,KIRSTEN
04,12,5,SANDY;SETH;RYAN
04,12,6,SETH
04,12,7,KAITLIN
04,12,8,SANDY;RYAN
04,12,9,TAYLOR
04,12,10,KAITLIN;JULIE
04,12,11,KAITLIN
04,12,12,KAITLIN;KIRSTEN
04,12,13,SETH
04,12,14,GORDON;KAITLIN
04,12,15,TAYLOR;SUMMER
04,12,16,KAITLIN;SANDY;RYAN
04,12,17,GORDON;KAITLIN
04,12,18,SETH
04,12,19,SETH
04,12,20,TAYLOR;RYAN
04,12,21,SETH
04,12,22,SETH
04,12,23,KIRSTEN;SANDY;RYAN
04,12,24,KIRSTEN
04,12,25,KAITLIN;JULIE
04,12,26,TAYLOR
04,12,27,GORDON;KAITLIN;JULIE
04,12,28,SUMMER
04,12,29,TAYLOR
04,12,30,KAITLIN;JULIE
04,12,31,JULIE;KIRSTEN
04,12,32,TAYLOR;SANDY;RYAN
04,12,33,SETH
04,12,34,KIRSTEN;SANDY
04,12,35,SETH
04,12,36,KIRSTEN
04,12,37,KIRSTEN;SANDY;SETH;RYAN
04,12,38,KIRSTEN;SANDY
04,12,39,GORDON;KAITLIN;JULIE
04,12,40,KIRSTEN;SANDY;SETH;RYAN
04,12,41,SUMMER;SETH
04,12,42,TAYLOR;RYAN
04,12,43,FRANK;JULIE
04,13,0,TAYLOR;RYAN
04,13,1,FRANK;TAYLOR
04,13,2,FRANK;TAYLOR
04,13,3,KIRSTEN;SANDY
04,13,4,GORDON;KAITLIN;JULIE
04,13,5,SUMMER;SETH
04,13,6,FRANK;TAYLOR;RYAN
04,13,7,KIRSTEN;SUMMER
04,13,8,FRANK;GORDON;TAYLOR;JULIE;RYAN
04,13,9,TAYLOR;RYAN
04,13,10,JIMMY;KIRSTEN
04,13,11,KIRSTEN;SANDY
04,13,12,SETH;RYAN
04,13,13,LUKE;SUMMER;SETH
04,13,14,SETH
04,13,15,TAYLOR;JULIE
04,13,16,SUMMER;SETH
04,13,17,TAYLOR;SUMMER
04,13,18,SUMMER;SETH
04,13,19,JULIE;RYAN
04,13,20,KAITLIN;TAYLOR;RYAN
04,13,21,KIRSTEN;SETH
04,13,22,JIMMY;KIRSTEN
04,13,23,SUMMER
04,13,24,GORDON;KAITLIN
04,13,25,FRANK;TAYLOR;RYAN
04,13,26,KIRSTEN;SANDY
04,13,27,KAITLIN;JULIE;RYAN
04,13,28,TAYLOR;JULIE
04,13,29,KAITLIN;RYAN
04,13,30,FRANK;KAITLIN;TAYLOR;JULIE
04,13,31,KIRSTEN;SANDY
04,13,32,KIRSTEN;SANDY
04,13,33,KIRSTEN;SANDY
04,13,34,SUMMER;SETH
04,13,35,KAITLIN;JULIE
04,13,36,GORDON;KAITLIN
04,13,37,FRANK;TAYLOR;JULIE;RYAN
04,14,0,TAYLOR;SUMMER
04,14,1,TAYLOR;RYAN
04,14,2,FRANK;KAITLIN;JULIE
04,14,3,KIRSTEN
04,14,4,SUMMER;RYAN
04,14,5,FRANK;KAITLIN
04,14,6,JULIE
04,14,7,SUMMER;SETH
04,14,8,KIRSTEN;SANDY
04,14,9,TAYLOR;RYAN
04,14,10,TAYLOR;SUMMER
04,14,11,SANDY;RYAN
04,14,12,SETH;RYAN
04,14,13,FRANK;JULIE
04,14,14,SUMMER;SETH
04,14,15,KIRSTEN;SANDY
04,14,16,TAYLOR;RYAN
04,14,17,KIRSTEN;SANDY
04,14,18,TAYLOR;RYAN
04,14,19,TAYLOR;RYAN
04,14,20,SETH;RYAN
04,14,21,TAYLOR;SUMMER
04,14,22,SETH;RYAN
04,14,23,TAYLOR;SUMMER
04,14,24,SETH
04,14,25,TAYLOR;JULIE;SUMMER
04,14,26,TAYLOR
04,14,27,FRANK;RYAN
04,14,28,TAYLOR;SUMMER
04,14,29,KAITLIN;TAYLOR;JULIE;SANDY;SUMMER;RYAN
04,14,30,KIRSTEN;SANDY
04,14,31,TAYLOR;KIRSTEN;SANDY;SUMMER;SETH;RYAN
04,14,32,KIRSTEN;SUMMER
04,14,33,FRANK;KAITLIN;JULIE
04,14,34,TAYLOR;RYAN
04,14,35,TAYLOR;SUMMER
04,14,36,SANDY;RYAN
04,14,37,KAITLIN;JULIE;RYAN
04,14,38,SUMMER;SETH
04,14,39,KAITLIN;JULIE
04,14,40,TAYLOR;RYAN
04,14,41,KAITLIN;JULIE
04,15,0,TAYLOR;RYAN
04,15,1,KIRSTEN;SANDY;SUMMER;SETH
04,15,2,SUMMER;SETH
04,15,3,KAITLIN;JULIE
04,15,4,TAYLOR;RYAN
04,15,5,FRANK;KIRSTEN;SANDY
04,15,6,KAITLIN;JULIE
04,15,7,TAYLOR;SUMMER;SETH;RYAN
04,15,8,TAYLOR;SUMMER
04,15,9,SETH;RYAN
04,15,10,SETH;RYAN
04,15,11,KAITLIN;JULIE
04,15,12,SETH;RYAN
04,15,13,TAYLOR;SUMMER
04,15,14,KAITLIN
04,15,15,KIRSTEN;SANDY
04,15,16,SETH;RYAN
04,15,17,KIRSTEN;SANDY
04,15,18,KAITLIN;JULIE
04,15,19,TAYLOR;SUMMER
04,15,20,FRANK;KAITLIN;JULIE
04,15,21,KIRSTEN;SANDY
04,15,22,SETH;RYAN
04,15,23,TAYLOR;SUMMER
04,15,24,TAYLOR;SUMMER
04,15,25,TAYLOR;SUMMER
04,15,26,KAITLIN;JULIE
04,15,27,SANDY
04,15,28,SETH
04,15,29,SUMMER
04,15,30,FRANK;KAITLIN;JULIE
04,15,31,TAYLOR
04,15,32,KIRSTEN;SANDY;SETH;RYAN
04,15,33,KIRSTEN;SANDY;SETH;RYAN
04,16,0,GORDON;KAITLIN;JULIE;KIRSTEN;SANDY;RYAN
04,16,1,SANDY;SUMMER;SETH
04,16,2,KIRSTEN;SANDY;SETH;RYAN
04,16,3,KIRSTEN;SANDY;RYAN
04,16,4,SUMMER;SETH;RYAN
04,16,5,TAYLOR
04,16,6,TAYLOR;SUMMER
04,16,7,TAYLOR;SUMMER;SETH;RYAN
04,16,8,SETH;RYAN
04,16,9,TAYLOR;SUMMER
04,16,10,GORDON;KAITLIN;JULIE
04,16,11,SETH;RYAN
04,16,12,SETH;RYAN
04,16,13,GORDON;KIRSTEN;SANDY
04,16,14,TAYLOR;SUMMER
04,16,15,SETH;RYAN
04,16,16,TAYLOR;SUMMER;RYAN
04,16,17,KAITLIN;JULIE
04,16,18,KIRSTEN;SANDY;SETH;RYAN
04,16,19,KIRSTEN;SANDY;SETH
04,16,20,GORDON;KIRSTEN;SANDY;SETH;RYAN
04,16,21,FRANK;KAITLIN
04,16,22,SANDY;SETH
04,16,23,TAYLOR;SUMMER
04,16,24,GORDON;JULIE;SUMMER
04,16,25,GORDON
04,16,26,JULIE;KIRSTEN;SANDY;SETH;RYAN
04,16,27,TAYLOR;RYAN
04,16,28,SUMMER;SETH
04,16,29,FRANK;GORDON;KAITLIN;TAYLOR;JULIE;SUMMER
04,16,30,KAITLIN;JULIE
04,16,31,KIRSTEN;SANDY
04,16,32,SANDY
04,16,33,KAITLIN;JULIE
04,16,34,TAYLOR;SUMMER;RYAN
04,16,35,SUMMER;SETH
04,16,36,TAYLOR;RYAN
04,16,37,KIRSTEN;SANDY;SETH;RYAN
04,16,38,KIRSTEN;SETH;RYAN
04,16,39,SUMMER
04,16,40,SANDY
04,16,41,KAITLIN
04,16,42,RYAN
