"SEASON","EPISODE","SCENE_INDEX","CHARACTER","TEXT"
"02","02","40","MARISSA","you can't keep calling me D.J, you shouldn't even be here right now we're in the middle of dinner"
"02","02","40","MARISSA","he was...my boyfriend"
"02","02","40","MARISSA","that's not fair"
"02","02","40","MARISSA","(upset) I know, but he's my boyfriend"
"02","02","40","MARISSA","D.J come on"
"02","02","40","MARISSA","(teary) we agreed we wouldn't tell anyone"
"02","02","40","MARISSA","(upset) because you could get fired"
"02","02","40","MARISSA","(follows) D.J wait (crying) i'm not like that (D.J stops) you know i'm not like that (puts her head down) please"
"02","02","41","RYAN","so I pull in the driveway, Marissa's full on making out with some guy i've never seen before"
"02","02","41","SETH","what'did you do"
"02","02","41","RYAN","(sits next to Seth) nothing, I drove off"
"02","02","41","SETH","I guess...you shoulda called first"
"02","02","41","RYAN","(sighs) its just she said she wasn't dating anyone y'know"
"02","02","41","SETH","maybe she's not maybe y'know they just hook up for s*x (Ryan looks at him) i'm sorry i'm just distracted, listen man I cannot believe you talked to Summer for me you- thankyou, that was just above an beyond'a you...now you just have'to help me get her back"
"02","02","41","RYAN","Seth"
"02","02","41","SETH","shh (puts his finger out) she said she wants to try again"
"02","02","41","RYAN","yeah, as friends"
"02","02","41","SETH","Ryan come on why would she go through all the trouble of telling you that Zach is specifically not her boyfriend if she just wanted us to be friends"
"02","02","41","RYAN","Seth, why would she go through all the trouble of telling you she just wants to be friends if she doesn't"
"02","02","41","SETH","because, she's hurt an she's scared an she's hiding behind walls (Ryan frowns) yeah an I will bring those walls down with one single grand gesture"
"02","02","41","RYAN","no, no grand gestures"
"02","02","41","SETH","yes i'm afraid"
"02","02","41","RYAN","NO!"
"02","02","41","SETH","it is time once again for me to stand on that proverbial coffee cart an declare my love for her, maybe ill do it at the carnival (Ryan is shaking his head with his eyes closed) you know what i'm sayin maybe it'll be a hot dog stand"
"02","02","41","RYAN","ok alright alright, what'do I do about Marissa (looks at Seth)"
"02","02","41","SETH","(shrugs) I don't know I mean what'do you wanna do"
"02","02","41","RYAN","(sighs) you sound like Ms Fisher (remembers) oh! (stands up) I forgot to finish the assignment (sits down and works on it)"
"02","02","41","SETH","hey, hey see where this is goin this is good, look (Ryan looks at him) Marissa's distracting you from school again, Summer an I are gettin back together the thing is by the end of kick off carnival, the four of us we're gonna be exactly the way we were (Ryan looks at him, unconvinced)"
"02","02","41","KIRSTEN","dad, what're you doin here"
"02","02","41","SANDY","he's havin breakfast"
"02","02","41","CALEB","Julie is not talking to me, she left me a note to say that she's booked herself into the montage for a three thousand dollar spa weekend"
"02","02","41","SANDY","(walks to him with plates) but you get the Sandy Cohen lox scramble with a rye toast (puts it down)"
"02","02","41","KIRSTEN","so, are ya here to see Sandy so he can bail you out again"
"02","02","41","CALEB","(looks at her) (sighs) no, i'm not dragging Sandy into anything, before he put these eggs infront'a me he was the closest thing I have to a friend in this town...I came to apologise Kiki (Kirsten hesitates then looks at him) and to ask you to remember that whatever happens in that courtroom, I did what I did for this family"
"02","02","42","CALEB","(stands) I should go"
"02","02","42","SANDY","where to"
"02","02","42","CALEB","ill be interviewing lawyers all day then I imagine that ill be at home tonight, shredding documents"
"02","02","42","SANDY","ah don't do that...have dinner with us instead, I wont cook I promise, although (looks at Kirsten) if Kirsten's mad enough at ya, she might"
"02","02","42","CALEB","I don't wanna be any trouble"
"02","02","42","KIRSTEN","(walks over to Caleb) we'll order in (kisses Caleb on the cheek)"
"02","02","43","RYAN","so-so the thing is i-i'm not really a writer...at all, w-words are kinda not my thing, obviously uh so maybe if I had some more time"
"02","02","43","RYAN","it's...what I was doing when I shoulda ben doing what ya asked me to do (frowns)"
"02","02","43","RYAN","it's uh the Cohen's new family room um actually (picks it up) that's that's uh what it should've looked like (shows her) but the contractor kinda didn't know what he was doing"
"02","02","43","RYAN","(pulls it out) yeah (hands it to her)"
"02","02","43","RYAN","whoa whoa whoa whoa um, why"
"02","02","43","KIRSTEN","hey"
"02","02","43","JIMMY","you takin off"
"02","02","43","KIRSTEN","yeah dads coming over for dinner tonight, I left a message on Hailey's cell inviting you guys but I never heard back"
"02","02","43","JIMMY","oh that's cause uh, she's probably half way to Japan by now"
"02","02","43","KIRSTEN","did she at least tell you or..."
"02","02","43","JIMMY","yeah no she told me yeah uh-hm I jus didn't listen...I asked her ta...marry me instead"
"02","02","43","KIRSTEN","(sad) oh Jimmy..."
"02","02","43","JIMMY","no its good its good its-its you know i'm happy for her it's...you know it's what she always wanted so (shrugs)"
"02","02","43","KIRSTEN","what'do you want (looks at him)"
"02","02","43","JIMMY","I don't know, I thought I wanted to spend the rest'a my life with Hailey (shrugs) (sighs) it was-it was fun"
"02","02","43","KIRSTEN","i'm sure, living on a yacht, drinking all day, sailing off to Cabot"
"02","02","43","JIMMY","how come when you say it, it sounds bad"
"02","02","43","KIRSTEN","(laughs) listen'a me (Jimmy listens) you can do whatever you want with your life, but your not gonna waste it, wont let ya (Jimmy looks at her) Hailey's made her move...what's yours"
"02","02","44","SETH","we can jus not go"
"02","02","44","RYAN","we can't not go we're here"
"02","02","45","SETH","(sighs) look at em oblivious havin fun, to them its all funnel cakes an fried snickers, just a chance ta mingle it up with the carnie foke an win a ...really awesome stuffed sock monkey"
"02","02","45","RYAN","for us?"
"02","02","45","SETH","but for us kick off carnival usually determines the course of our romantic lives for the entire year"
"02","02","45","RYAN","no pressure"
"02","02","45","SETH","well we did good last year, we did ok, you kissed Marissa on the ferris wheel, Summer threw up on my shoes (sighs)"
"02","02","45","RYAN","I think I know how you felt(?)"
"02","02","46","SETH","i'm gonna go find a hot dog stand to climb, good luck"
"02","02","47","MARISSA","I was gonna tell you"
"02","02","47","RYAN","no you weren't, I asked you point blank an you lied"
"02","02","47","MARISSA","I didn't lie..."
"02","02","47","RYAN","Marissa"
"02","02","47","MARISSA","(upset) what was I suppose'to do wait for you, you weren't coming back"
"02","02","47","RYAN","I wanted you to tell me the truth"
"02","02","48","MARISSA","his names D.J, he works for my parents so we had to keep it a secret...from everyone...but we're not seeing each other anymore"
"02","02","48","RYAN","after last night when he found out about me right (Marissa looks at him) look i'm sorry for right now we should...we should jus be friends"
"02","02","48","MARISSA","friends? (Ryan looks at her) Ryan we're not friends we were never just friends"
"02","02","48","RYAN","I guess that was the problem then, see ya"
"02","02","49","ZACH","so what'll it be a funnel cake or a fried snickers"
"02","02","49","SUMMER","uh bottled water"
"02","02","49","ZACH","what, you can't come to a carnival an just have bottled water"
"02","02","49","SUMMER","no I meant with the funnel cake an the snickers (laughs) (Zach stares at her) what (Zach kisses her)"
"02","02","50","SUMMER","Cohen! (frowns) what're you doing"
"02","02","50","SETH","nothin, why"
"02","02","50","SUMMER","well it looks like your humping the hotdog stand"
"02","02","50","SETH","no actually uh-hh Summer i'm not even humping anything (stands on the bench) you know how I love ta stand on counter tops in public places (Summer looks around) you know hotdog stands, coffee carts"
"02","02","50","SUMMER","(realises, closes her eyes) oh no (shakes her head)"
"02","02","50","SETH","because (loud) Summer Roberts"
"02","02","50","SUMMER","(yells) Cohen do - not"
"02","02","50","SETH","I LOVE YOU"
"02","02","51","ZACH","what? (Summer looks at him)"
"02","02","51","SETH","(waves) Zach how's it goin"
"02","02","51","SUMMER","Zach don't listen to him he's... crazy he reads comic books (makes a face at Seth)"
"02","02","51","ZACH","I know so do I"
"02","02","51","SUMMER","you do"
"02","02","52","SETH","Zach listen an I really hope that this doesn't effect the league, its jus that Summer an I sorto have a history"
"02","02","52","SUMMER","but no future (to Zach) we are leaving (grabs his arm)"
"02","02","52","SETH","wait, hold on a second jus let me- hear me out for a second"
"02","02","52","SUMMER","Cohen! back - off I mean it"
"02","02","52","SETH","fine jus hear me out for like one second"
"02","02","52","ZACH","(steps in) Seth, she said back off...please"
"02","02","53","RYAN","you alright"
"02","02","53","SETH","no but I have not yet begun to fight Ryan, ill grovel if it should come to that"
"02","02","54","SUMMER","(worried) Cohen (Zach watches her) (Seth slowly opens his eyes) oh my god are you ok"
"02","02","54","SETH","yeah fine"
"02","02","54","SUMMER","(hits him hard) god!"
"02","02","54","SETH","ow"
"02","02","54","SUMMER","(yells) what the hell do you think your doing, this isn't a game (pushes him) Cohen you could've gotten hurt!"
"02","02","54","SETH","(rubs his arm) good thing I didn't"
"02","02","54","SUMMER","(upset) ...what'do you want from me Cohen"
"02","02","54","SETH","...I just want you"
"02","02","54","SUMMER","(shakes her head) no you don't (Seth looks at her) you had me...you had me at Chrismukkah in a freakin wonder woman costume and you chose Anna! (Seth looks at her) you had me three months ago and you left!"
"02","02","54","SETH","and I wanna make that up to you"
"02","02","54","SUMMER","(upset) it has nothing'to do with me, it is about you and it is always about you (Seth looks at her) what you need and what you want you know it seems that you only want me when you can't have me...you like the chase and that's all (Seth looks away) so you know what...you can have it, i'm going home"
"02","02","55","RYAN","alright man (grabs his arm) lets go"
"02","02","56","SANDY","hey guys (Seth waves) your home early"
"02","02","56","KIRSTEN","uh you hungry there's some mooshoo(?) left, do you want some"
"02","02","56","SETH","grandpa you eatin on the floor"
"02","02","56","CALEB","yes it has come to this"
"02","02","57","SANDY","unfortunately the family room is still stuck inside the kitchen"
"02","02","57","KIRSTEN","how was school?"
"02","02","57","SETH","oh it was really good i'm never goin back"
"02","02","57","SANDY","ah just what a father likes to hear"
"02","02","57","SETH","yeah, Ryan broke up with Marissa again"
"02","02","57","RYAN","uh Summer broke up with Seth again"
"02","02","57","SETH","Zach'll never talk to us again"
"02","02","58","SANDY","(frowns) who"
"02","02","58","SETH","uh new guy"
"02","02","58","RYAN","(gets up) ill get it"
"02","02","58","SETH","but on the plus side you know Ryan he's takin AP physics he's taking AP math an this mooshoo looks delicious"
"02","02","58","KIRSTEN","it's really good"
"02","03","0","SETH","(points to his hair) do you think I did the right thing, cutting my hair"
"02","03","0","RYAN","I can't believe this about your grandfather, he's in big trouble"
"02","03","0","SETH","yeah I know, the creek an the no paddle (looks in the mirror) damn Oregonian(?) barbers man makin my head to small for my body, how do you work with this mirror"
"02","03","0","RYAN","(looks at Seth) grandpa - front page - jail"
"02","03","0","SETH","yeah no I know (points) I was in that photo I got cut out though probably cause'a my hair do"
"02","03","0","RYAN","(sarcasm) sorry ta see you're so upset"
"02","03","0","SETH","(sits on the step) (sighs) ill survive it'll grow out"
"02","03","0","RYAN","i'm talkin about Caleb (stands) looks like Summer was way off base (Seth looks at him) accusing you of making everything about you"
"02","03","0","SETH","(thinks) my god she is right"
"02","03","0","RYAN","I was jus kidding man"
"02","03","0","SETH","no dude here I am going on an on about my hair cut, my grandfathers in the cooler...i'm like a monster dude i'm all I think about an not in a good way"
"02","03","0","RYAN","there's a good way?"
"02","03","0","SETH","(stands) hey dude talk to me about anything other then me go give me anything"
"02","03","0","RYAN","uh here it is (holds up calculator?) first day of AP physics today, actually kinda nervous"
"02","03","0","SETH","Ryan could you quit fretting over your nerd gear for like five seconds we have a real crisis on our hands unless Summers wrong an i'm not completely insufferable (Ryan looks at him) why didn't you jus tell me then!"
"02","03","0","RYAN","it was kinda hard gettin a word in I mean you're a good talker, but you're not so good with the liste-"
"02","03","0","SETH","Summer is right then I have to due- I have to change I have to be like a better person"
"02","03","0","RYAN","better how"
"02","03","0","SETH","uhh less selfish, more selfless less take more give, less pitching more catching"
"02","03","0","RYAN","look man i'm use to it you don't have'to change for me"
"02","03","0","SETH","no i'm not changing for you"
"02","03","0","RYAN","for who then, Summer"
"02","03","0","SETH","uh nope (shakes his head) no uh uh uh I think for the greater good of man"
"02","03","0","RYAN","so there's no hidden agenda here like sssaayyy getting Summer back"
"02","03","0","SETH","dude I don't even want Summer back, unless...that is what she wants in which case that's not about me that's about...me supporting her an her wanting of-of-of me (softly) whatever (?) that's what she wants ok"
"02","03","0","RYAN","just admit it you want her back"
"02","03","0","SETH","(shakes his head) no no I don't it's the new me Ryan, it is (smiles) world wrap your head around the new Seth Cohen"
"02","03","0","RYAN","you're talking about yourself in the third person"
"02","03","0","SETH","(nods) how is Seth's hair right now"
"02","03","1","SANDY","ooooh you can thank me later"
"02","03","1","CALEB","(looks at Sandy) thankyou...for letting me sleep the night at jail, it was the most vile most inhuman night of my life"
"02","03","1","SANDY","oh comin from the guy who married Julie Cooper, well that's sayin somethin"
"02","03","1","CALEB","so aside from coming up with your hillarious one liners, what's our next move"
"02","03","1","SANDY","my next move is to meet with the partners, make sure they agree to my takin you on as a client"
"02","03","1","CALEB","why wouldn't they"
"02","03","1","SANDY","well you're not exactly the ideal client"
"02","03","1","CALEB","(laughs) what, rich, powerful"
"02","03","1","SANDY","(looks at Caleb) guilty"
"02","03","1","CALEB","(points) you missed the turn"
"02","03","1","SANDY","no i'm not takin ya to the office, Kirsten's meetin us at the house"
"02","03","1","CALEB","I have a business to run"
"02","03","1","SANDY","who are you kidding (looks at Caleb) we both know with the exception of the under handed stuff, Kirsten does everything anyway, so step down put Kirsten in charge, that's your next move (Caleb looks at him)"
"02","03","1","LINDSAY","excuse me (the girls look at her) i'm new um is it alright to park here"
"02","03","2","SETH","Ryan what would you like"
"02","03","2","RYAN","(looks at Seth) you buyin"
"02","03","2","SETH","no but i'm letting you order first, I may be selfless but i'm still pretty stingey"
"02","03","2","RYAN","in that case uh lets see, can I have aaaaaaaa (Seth is getting impatient, he has his mouth shut tightly & his eyebrows are raised) (softly) what what'do you got"
"02","03","2","SETH","(whispers to guy) a large coffee (guy nods) (Ryan looks at him) I jus didn't wanna keep him waiting that would be selfish"
"02","03","2","RYAN","iced coffee for me please, thanks"
"02","03","2","SETH","(looks down, frowns) what (picks up flyer) there's a new club at the pier that the Walkmen are playing at (we see the flyer. its bright orange. at the top is the words 'THE BAIT SHOP. underneath that is 'LIVE IN CONCERT' under that is 'THE WALKMEN' under that is the time/place etc) you know who loves the Walkmen"
"02","03","2","RYAN","you"
"02","03","2","SETH","yeah and"
"02","03","2","RYAN","(shrugs) mm-mm"
"02","03","2","SETH","Summer"
"02","03","2","RYAN","Summer who is goin out with Zach"
"02","03","2","SETH","yeah so maybe ill buy her an Zach tickets to the show"
"02","03","2","RYAN","why would you do that"
"02","03","2","SETH","out of friendship an to show her how selfless I can be"
"02","03","2","RYAN","(smiles) and to get her back"
"02","03","2","SETH","I can't hear you (points to his ear) i'm gonna look into this (walks away)"
"02","03","2","RYAN","Seth, your coffee"
"02","03","2","SETH","(picks it up) oh thanks alot ill uh get your next cup (?) (walks away)"
"02","03","3","RYAN","oh...my god I am so sorry"
"02","03","3","LINDSAY","that was uh refreshing (looks down at her wet top)"
"02","03","3","RYAN","(turns around to get napkins) uhh here let me uh"
"02","03","4","LINDSAY","(grabs her nose) ow!"
"02","03","4","RYAN","(cringes, still holding the napkins) I...am so sorry. you ok (bends down to help her with her bag)"
"02","03","4","LINDSAY","yeah ill have to uh get a rhinoplasty (kneels) but now ill look just like all the other girls here um I-its ok really uh you can leave my tampons where they are"
"02","03","4","RYAN","(drops them) oh"
"02","03","4","LINDSAY","thanks"
"02","03","4","RYAN","(stands, avoiding eye contact with her) is there anything I can do"
"02","03","4","LINDSAY","(touches her nose) uh well I guess you could dislocate my shoulder (Ryan looks at her) or shave off my eyebrows, I mean is this how you guys treat all your new students or is today just my lucky day"
"02","03","4","RYAN","can I buy you a coffee"
"02","03","4","LINDSAY","(quick) ah n-n-n-n-no please please don't i've (backs away)...had plenty thanks an i'm guessing you have too so um (Ryan looks at her) i'm jus gonna go wring out my shirt and stuff toilet paper up my nose an i'm sure ill have no trouble fitting in now...so...thanks (walks away)"
"02","03","5","KIRSTEN","dad we have'to think about the future here"
"02","03","5","SANDY","the only way a company is gonna survive a crisis like this is for the CEO to step down (points) (Caleb looks at him) face it Caleb (sits) its time to get your Martha Stewart on (Caleb closes his eyes)"
"02","03","6","KIRSTEN","oh there's more police...(stands) or reporters or...angry stock holders (opens the door) Julie"
"02","03","7","JULIE","Caleb, as soon as I saw the paper (Caleb stands) I walked right out of my seaweed wrap an I came right here"
"02","03","7","SANDY","oh that's a heart warming tale"
"02","03","7","JULIE","but a relaxing weekend at the montage was exactly what I needed to remind me'a what's important (Caleb looks at her) I know I haven't ben there for you sweetie, but you haven't ben exactly honest with me"
"02","03","7","KIRSTEN","uh uh we're gonna..."
"02","03","7","SANDY","(disappointed) it was just gettin good (stands) alright"
"02","03","8","JULIE","honey (Caleb sits) um (Julie sits) when Jimmy went down our marriage fell apart, I do not want that to happen to us, we're partners which means we share everything, so put me to work, what can I do...talk to the press, make some calls"
"02","03","8","CALEB","Kirsten's taking care of all of that"
"02","03","8","JULIE","but she can't do everything, surely there's something I can do (smiles)"
"02","03","8","CALEB","well there is one thing but"
"02","03","8","JULIE","name it"
"02","03","8","CALEB","food (Julie isn't impressed) since i'm gonna be working from home we're gonna need some water, some coffee, some'a those pumpkin muffins I like so much...thanks Juju (kisses her on the cheek) (stands) Kirsten, Sandy back to business"
"02","03","9","MARISSA","is it just me or is Zach perfect"
"02","03","9","SUMMER","(laughs) he's good looking but not into himself, smart but not a show off, athletic but sensitive, a politicians son hey he's like Newport's Prince William"
"02","03","9","MARISSA","(looks) yeah the kinda guy parents love"
"02","03","10","SUMMER","hey did I tell you (Marissa looks at her) how stoked my dad is that i'm dating a congressmen's son, he is like dying'to go have lunch with Zach"
"02","03","10","MARISSA","so you gonna do it"
"02","03","10","SUMMER","no way! can you remember what a grade A disaster that was with Cohen"
"02","03","10","MARISSA","yeah...but Zach's not Seth"
"02","03","10","SUMMER","believe me, I know"
"02","03","11","MARISSA","so then what's the problem, you afraid he might actually like Zach (Summer sits on the couch) (Marissa sits on the opposite one) that you two will live happily ever after (Summer looks over at Zach) with no problems an (shrugs) nothing standing in your way"
"02","03","11","SUMMER","no I (frowns) no"
"02","03","11","MARISSA","ooh so then you're not over Seth"
"02","03","11","SUMMER","oh I am, i've divested myself of all of Seth's material possessions, I am vibrating Coop at an extremely Cohenless frequency"
"02","03","11","MARISSA","ok, so then you don't really like Zach"
"02","03","11","SUMMER","no I mean yes I don't eww-uh shut up!"
"02","03","12","ZACH","hey Summer, Marissa"
"02","03","13","SUMMER","hey (pats the chair) come sit down"
"02","03","13","ZACH","(sits) oh hey Marissa I was really sorry to read about your step dad in the paper today (Marissa shrugs, then looks at Summer)"
"02","03","13","SUMMER","(looks at Zach) you read the paper"
"02","03","13","ZACH","just the uh LA times, the New York Times the Orange County register an the Wall street journal"
"02","03","14","ZACH","(laughs) uh this relationship is probably over now right ill-ill"
"02","03","15","ZACH","just go"
"02","03","15","SUMMER","(laughs) no no no no stay um (looks at Marissa) actually we were (Marissa looks at Summer) just talking and um (looks at Zach) (smiles) what're you doing this weekend"
"02","03","15","RYAN","uh-hm"
"02","03","16","LINDSAY","you gotta be kidding me"
"02","03","16","RYAN","I know, I know i'm sorry but uh it's the only seat left, don't worry I promise ill keep my hands to myself"
"02","03","16","LINDSAY","(pulls her chair in) well it's your elbow i'm worried about"
"02","03","16","RYAN","(walks behind her chair) ah-huh"
"02","03","17","RYAN","(to the guy) sorry"
"02","03","17","LINDSAY","ow (frustrated) why do you hate me so much"
"02","03","17","RYAN","no I don't i'm sorry"
"02","03","17","LINDSAY","what'did I do"
"02","03","17","RYAN","(sits) it was an accident"
"02","03","17","LINDSAY","no it was like four accidents, six if you count each individual tampon"
"02","03","17","RYAN","look I said I was sorry I don't know what else you want me to say"
"02","03","17","LINDSAY","(puts her hands on her head) nothing, infact we never need'to speak to each other again"
"02","03","17","RYAN","that's too bad I was really enjoying gettin to know you"
"02","03","17","LINDSAY","well I wasn't"
"02","03","17","RYAN","I was being sarcastic"
"02","03","17","LINDSAY","I wasn't"
"02","03","20","LINDSAY","(closes her eyes in disbelief) (sighs) ...Ryan Atwood"
"02","03","20","RYAN","(looks at Lindsay) Lindsay Gardener (Lindsay nods) (Ryan looks down)"
"02","03","20","SETH","Bait Shop, could be our very own seebee geebies(?)"
"02","03","20","RYAN","(?) what"
"02","03","20","SETH","come on what the only-the only music they had in Chino was the sounds'a gun shots an helicopters"
"02","03","20","RYAN","oooh, lets get the tickets"
"02","03","21","SETH","hello (cups his hands over his mouth) hello (waves)"
"02","03","22","SETH","ok"
"02","03","23","SETH","hi excuse me uh we're here about tickets"
"02","03","23","RYAN","(points to his ears) she's got headphones on"
"02","03","23","SETH","yeah, I can see that thanks (taps girl on the shoulder) excuse me ma'am"
"02","03","24","SETH","ahhh"
"02","03","24","SETH","ok fine w-what'do you call this"
"02","03","25","SETH","thanks"
"02","03","25","RYAN","tickets for Fridays show"
"02","03","26","ALEX","awesome, thankyou so much here are your tickets (hands them to him) and um I threw in a couple'a extra"
"02","03","26","RYAN","uh why does he get tickets"
"02","03","26","ALEX","because he works here"
"02","03","26","SETH","well if I work here could I get tickets"
"02","03","26","ALEX","you don't work here"
"02","03","26","SETH","(points) what's that right there (we see a 'help wanted' sign behind the bar)"
"02","03","26","ALEX","uh you...you wouldn't want that job"
"02","03","26","SETH","no sure I would sign me up"
"02","03","26","RYAN","Seth"
"02","03","26","ALEX","you don't wanna know the pay, the hours, job description"
"02","03","26","SETH","(shakes his head) nah i'm good"
"02","03","26","ALEX","minimum wage, long, uh taking tickets cleaning toilets an the light preparation of fried foods"
"02","03","26","SETH","well ill be sure an wash my hands between the last two"
"02","03","26","ALEX","I have'to ask Nat the owner (Seth nods) but he's never here so"
"02","03","26","SETH","perfect"
"02","03","26","ALEX","(grabs mop) ok i'm Alex (slides Seth the mop) you can start right now if I don't fire you by the end of tonight, then come back tomorrow (walks away)"
"02","03","26","SETH","(proud) I have a mop Ryan!"
"02","03","26","RYAN","you got a mop bro, so your doin all this for...Summer"
"02","03","26","SETH","yeah for her friendship"
"02","03","26","RYAN","wow, you really are changing"
"02","03","26","SETH","yeah I am, changing urinal cakes that's (points) how committed Seth Cohen is to the new Seth Cohen"
"02","03","26","RYAN","mm kay now you're talkin about yourself in like the fourth person"
"02","03","26","SETH","well it's a whole new dimension of selflessness Ryan, now if you'll excuse me i'm off to the urinals"
"02","03","27","SETH","I don't know where they are (whistles)"
"02","03","27","SANDY","(watching Ryan) check out the new Ryan Atwood studying at the breakfast table (Ryan nods) how're classes goin"
"02","03","27","RYAN","tough - physics"
"02","03","27","SANDY","oh physics is...tough"
"02","03","27","RYAN","yeah its not the work it's the students a (points) student to be exact"
"02","03","28","SETH","(frowns) god my back...personal growth is sooo painful"
"02","03","28","SANDY","my son doin manual labor id never thought id live to see the day"
"02","03","29","SETH","hey mom check out this ironic twist of events (points) Ryan is now a science nerd, i'm workin a blue collar job"
"02","03","29","KIRSTEN","that's nice honey"
"02","03","29","SETH","mom"
"02","03","29","KIRSTEN","(looks at Seth) oh-oh Seth don't worry your grandfathers situation is very serious but your father an I are handling it"
"02","03","29","SETH","right grandpa, to tell you the truth I haven't even like (Ryan looks at him) um (Kirsten looks at him) ...slept well for the past couple'a nights, sooo concerned have I ben (puts his head down for emphasis) for his well being"
"02","03","29","RYAN","but everything is gonna be ok"
"02","03","29","KIRSTEN","(nods) right...(to Sandy) right?"
"02","03","29","SANDY","(nods) right"
"02","03","29","SETH","an what if grandpa like, he did have'to go to some white collar prison with-with tennis an Tivo then"
"02","03","29","KIRSTEN","don't worry Seth it won't affect you"
"02","03","29","RYAN","you wouldn't lose the company"
"02","03","29","KIRSTEN","no"
"02","03","29","SETH","what about the house"
"02","03","29","SANDY","son (Seth looks at him) that's crazy talk"
"02","03","30","JULIE","everything's gonna be fine, I don't want you to worry sweetie"
"02","03","30","MARISSA","(grabs her keys) i'm not"
"02","03","30","JULIE","because its not gonna be like it was with your father, i'm going'to hold this family together"
"02","03","30","MARISSA","(stands) fine"
"02","03","30","JULIE","(stands) Marissa listen'to me, I know that there's alot of uncertainty in our lives right now, but I want you to believe me when I say that Caleb is not going to jail"
"02","03","30","MARISSA","(looks at Julie) oh well that's a shame, cause if Caleb did go to jail then you'd be out on the street an I could go back to living with dad (leaves)"
"02","03","31","RYAN","so should we...maybe exchange numbers or something"
"02","03","31","LINDSAY","(looks at Ryan) for what..."
"02","03","31","RYAN","to work on our lab report"
"02","03","31","LINDSAY","oh uh no I already turned it in (Ryan looks at her) don't worry I put both our names on it, you'll get an A"
"02","03","31","RYAN","funny I thought we were suppose'to"
"02","03","31","LINDSAY","yeah I know but uh here's the thing (looks at Ryan) the only reason why I transferred to Harbor was so I could load up on AP courses, get accepted into Yale early an never have'to look at another cheer leader or water polo player ever again (Ryan looks at her) no offence"
"02","03","31","RYAN","uh-hm ok I think you've got the wrong idea about me...you think i'm stupid"
"02","03","31","LINDSAY","god doesn't give with both hands (patronising) so take the A, enjoy it, it's my treat"
"02","03","31","RYAN","(thinks) ah-huh (gets up)"
"02","03","31","LINDSAY","where are you going"
"02","03","31","RYAN","(walks to the teacher) Mr. Greenberg"
"02","03","31","RYAN","that lab report Lindsay handed in, i'm afraid i'm not quite finished with it yet"
"02","03","31","RYAN","actually I didn't get a chance to contribute a whole lot to that report (Lindsay looks down, and puts her head on her hand) an by a whole lot I mean anything"
"02","03","31","RYAN","maybe if we had different partners (hopeful)"
"02","03","32","LINDSAY","(sarcastically) oh yeah your not stupid at all"
"02","03","33","ALEX","(struggling) ohhh uh a little help here, I think i'm gonna have a hernia"
"02","03","33","SETH","I had a hernia when I was little once I had to have an operation"
"02","03","33","ALEX","(yells) Seth! can you-"
"02","03","33","SETH","(gets up) oh oh oh sorry sorry"
"02","03","34","ALEX","uh ok (they put it down on the bar)"
"02","03","34","SETH","my legs just went numb, my legs went numb but we're cool (kicks his legs) that's ok right, that's normal"
"02","03","34","ALEX","you are so out of your element"
"02","03","34","SETH","no i'm not"
"02","03","34","ALEX","what are you even doing here"
"02","03","34","SETH","I need tickets (shrugs) gonna do anything to get em"
"02","03","34","ALEX","what are you like a huge fan"
"02","03","34","SETH","yeah of a certain.. prickly brunette named after my least favourite season"
"02","03","34","ALEX","you're doing this for a girl"
"02","03","34","SETH","well to be clear i'm actually gettin the tickets for her an her boyfr (can't say it) her boy (heaves) her friend that's a boy, i'm showin her that i'm capable of thinking of somebody other then myself"
"02","03","34","ALEX","oh that's sweet, it's pathetic but sweet"
"02","03","34","SETH","yeah that's my niche pathetic an sweet"
"02","03","35","ALEX","(answers) what, no mom (Seth looks at her) I don't know maybe...ok well I love you too an say hi to daddy (hangs up) what"
"02","03","35","SETH","...how old are you"
"02","03","35","ALEX","seventeen..."
"02","03","35","SETH","what! really you don't go ta school"
"02","03","35","ALEX","I use to, but I got kicked out ooofff Corona, Maderday(?) an even Newport Union (Seth looks at her) after that my parents had enough said go away get a job move out, which I did I got my own studio in the numbered streets and (shrugs) I work here an I've never ben happier"
"02","03","35","SETH","yeah, is this you happy"
"02","03","35","ALEX","(smiles) uh-hm look you barely earned these but (hands Seth tickets)"
"02","03","35","SETH","heeeey, right on thanks (looks at them) uh alright Summer's gonna be very stoked (Alex looks at him) on-on the band, I hear there really good live an I think the best thing for our friendship is like a good live band"
"02","03","35","ALEX","yeah, as a girl I feel I should probably warn you that thissss whole (Seth listens) little game your planning, she's gonna see right through it"
"02","03","35","KIRSTEN","Mr. Brubaker(?) I assure you that my father is innocent (knock) (Kirsten motions for him to come in) I- no uh he's not in the office but...ill have him call you (takes head set off) oooh I am so happy to see you"
"02","03","35","SANDY","guess who no longer works for Partridge Savage an Con"
"02","03","35","KIRSTEN","(suprised) you quit"
"02","03","35","SANDY","or got fired...quit slash got fired (Kirsten nods) alotto things were said...none of em good (raises his eyebrows)"
"02","03","35","KIRSTEN","what happened"
"02","03","35","SANDY","your father (Kirsten looks at him) they said as long as I was representing him...I wasn't workin for them"
"02","03","35","SUMMER","its Thursday night no knocking until nine pm"
"02","03","36","SUMMER","Cohen (gets off the bed) how did you get...in here"
"02","03","36","SETH","uh your step mom (frowns) who's in unusually good spirits"
"02","03","36","SUMMER","it's the clonoven(?)"
